Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,FM_score,Segment
15995,414,1,694.54,1,1,3,5,2,Hibernating
15996,88,7,1370.5,3,4,4,11,4,Loyal Customers
15998,36,16,8202.49,4,5,5,14,5,Loyal Customers
15999,735,1,20.4,1,1,1,3,1,Hibernating
16000,2,3,12393.7,5,3,5,13,4,Champions
16001,381,1,583.39,2,1,2,5,2,Hibernating
16002,625,1,169.21,1,1,1,3,1,Hibernating
16003,29,10,5613.83,4,5,5,14,5,Loyal Customers
16004,474,5,2146.39,1,4,4,9,4,At Risk
16005,12,10,2365.07,5,5,4,14,4,Champions
16006,211,2,332.82,2,2,2,6,2,Hibernating
16007,47,7,3053.06,4,4,5,13,4,Loyal Customers
16008,23,15,5339.13,4,5,5,14,5,Loyal Customers
16009,22,4,972.11,4,4,3,11,4,Loyal Customers
16010,245,11,1692.91,2,5,4,11,4,At Risk
16011,8,29,5585.86,5,5,5,15,5,Champions
16012,35,5,2978.59,4,4,5,13,4,Loyal Customers
16013,3,82,53801.79,5,5,5,15,5,Champions
16014,37,5,1100.28,4,4,3,11,4,Loyal Customers
16015,3,3,694.36,5,3,3,11,3,Potential Loyalists
16016,3,11,2074.9,5,5,4,14,4,Champions
16017,47,5,1545.58,4,4,4,12,4,Loyal Customers
16018,39,4,698.13,4,4,3,11,4,Loyal Customers
16019,46,27,16666.97,4,5,5,14,5,Loyal Customers
16020,16,3,851.01,5,3,3,11,3,Potential Loyalists
16021,395,2,487.03,2,2,2,6,2,Hibernating
16022,260,1,602.63,2,1,3,6,2,Hibernating
16023,46,3,719.8100000000001,4,3,3,10,3,Potential Loyalists
16024,12,3,478.71,5,3,2,10,2,Potential Loyalists
16025,29,1,439.65999999999997,4,1,2,7,2,Potential Loyalists
16026,43,1,236.09,4,1,1,6,1,Promising
16027,91,14,1882.3400000000001,3,5,4,12,4,Loyal Customers
16028,595,1,82.2,1,1,1,3,1,Hibernating
16029,38,104,97083.71,4,5,5,14,5,Loyal Customers
16030,309,1,331.24,2,1,2,5,2,Hibernating
16031,92,2,547.9,3,2,2,7,2,About to Sleep
16032,456,6,1965.72,1,4,4,9,4,At Risk
16033,5,27,10523.01,5,5,5,15,5,Champions
16034,196,6,911.3199999999999,2,4,3,9,4,At Risk
16035,560,1,217.73,1,1,1,3,1,Hibernating
16036,87,4,2556.84,3,4,4,11,4,Loyal Customers
16037,269,5,1509.3400000000001,2,4,4,10,4,At Risk
16038,7,3,471.78,5,3,2,10,2,Potential Loyalists
16039,423,2,456.4,1,2,2,5,2,Hibernating
16040,65,7,2390.5,3,4,4,11,4,Loyal Customers
16041,30,3,3166.4,4,3,5,12,4,Loyal Customers
16042,22,7,2203.37,4,4,4,12,4,Loyal Customers
16043,37,8,1856.5900000000001,4,5,4,13,4,Loyal Customers
16044,435,1,340.84000000000003,1,1,2,4,2,Hibernating
16045,119,8,3187.03,3,5,5,13,5,Loyal Customers
16046,562,1,235.78,1,1,1,3,1,Hibernating
16048,373,4,818.7900000000001,2,4,3,9,4,At Risk
16049,40,6,1852.15,4,4,4,12,4,Loyal Customers
16050,173,3,300.7,3,3,2,8,2,About to Sleep
16051,681,1,188.44,1,1,1,3,1,Hibernating
16052,54,1,362.06,4,1,2,7,2,Potential Loyalists
16053,32,6,3611.14,4,4,5,13,4,Loyal Customers
16054,145,4,2111.88,3,4,4,11,4,Loyal Customers
16055,220,1,134.8,2,1,1,4,1,Hibernating
16056,45,1,650.75,4,1,3,8,2,Potential Loyalists
16057,16,10,3281.02,5,5,5,15,5,Champions
16058,406,1,62.7,2,1,1,4,1,Hibernating
16059,65,12,3053.57,3,5,5,13,5,Loyal Customers
16060,400,3,541.95,2,3,2,7,2,Hibernating
16061,431,1,74.9,1,1,1,3,1,Hibernating
16062,9,8,2863.45,5,5,4,14,4,Champions
16063,260,1,335.32,2,1,2,5,2,Hibernating
16064,725,1,109.31,1,1,1,3,1,Hibernating
16065,365,8,1975.13,2,5,4,11,4,At Risk
16066,16,5,1521.04,5,4,4,13,4,Champions
16067,562,3,3269.11,1,3,5,9,4,At Risk
16068,593,1,115.73,1,1,1,3,1,Hibernating
16069,417,1,457.7,1,1,2,4,2,Hibernating
16070,22,2,852.15,4,2,3,9,2,Potential Loyalists
16071,44,4,1076.8,4,4,3,11,4,Loyal Customers
16072,288,4,4180.09,2,4,5,11,4,At Risk
16073,297,1,122.4,2,1,1,4,1,Hibernating
16074,390,1,252.5,2,1,1,4,1,Hibernating
16075,502,2,736.9300000000001,1,2,3,6,2,Hibernating
16076,3,10,2173.53,5,5,4,14,4,Champions
16077,625,1,2300.4,1,1,4,6,2,Hibernating
16078,283,2,362.99,2,2,2,6,2,Hibernating
16079,16,3,1352.0,5,3,4,12,4,Champions
16080,81,4,517.45,3,4,2,9,3,Need Attention
16081,56,8,4278.96,4,5,5,14,5,Loyal Customers
16082,670,1,106.75,1,1,1,3,1,Hibernating
16083,100,4,2351.42,3,4,4,11,4,Loyal Customers
16084,299,1,436.18,2,1,2,5,2,Hibernating
16085,23,12,2323.86,4,5,4,13,4,Loyal Customers
16086,59,10,2687.73,3,5,4,12,4,Loyal Customers
16087,389,5,1739.92,2,4,4,10,4,At Risk
16088,575,2,1437.43,1,2,4,7,3,At Risk
16089,386,2,263.49,2,2,1,5,2,Hibernating
16090,624,1,180.56,1,1,1,3,1,Hibernating
16091,154,2,315.06,3,2,2,7,2,About to Sleep
16092,114,6,1557.94,3,4,4,11,4,Loyal Customers
16093,106,1,17.0,3,1,1,5,1,About to Sleep
16094,11,11,3671.86,5,5,5,15,5,Champions
16095,456,1,447.05,1,1,2,4,2,Hibernating
16096,264,4,1584.97,2,4,4,10,4,At Risk
16097,240,1,185.04999999999998,2,1,1,4,1,Hibernating
16098,87,14,4010.7,3,5,5,13,5,Loyal Customers
16099,50,7,1573.2,4,4,4,12,4,Loyal Customers
16100,462,1,582.64,1,1,2,4,2,Hibernating
16101,70,4,3184.66,3,4,5,12,4,Loyal Customers
16102,42,3,1842.14,4,3,4,11,4,Loyal Customers
16103,7,22,6089.16,5,5,5,15,5,Champions
16104,61,9,2740.71,3,5,4,12,4,Loyal Customers
16105,248,5,2386.19,2,4,4,10,4,At Risk
16106,65,1,108.38,3,1,1,5,1,About to Sleep
16107,17,7,3204.1600000000003,5,4,5,14,4,Champions
16108,84,4,2184.72,3,4,4,11,4,Loyal Customers
16109,218,3,939.48,2,3,3,8,3,At Risk
16110,45,4,1781.59,4,4,4,12,4,Loyal Customers
16111,428,1,549.33,1,1,2,4,2,Hibernating
16112,143,4,195.74,3,4,1,8,2,About to Sleep
16113,183,1,161.38,3,1,1,5,1,About to Sleep
16114,170,1,135.75000000000003,3,1,1,5,1,About to Sleep
16115,9,12,2553.8,5,5,4,14,4,Champions
16116,211,1,592.88,2,1,2,5,2,Hibernating
16117,189,3,654.4,2,3,3,8,3,At Risk
16118,652,1,4274.25,1,1,5,7,3,At Risk
16119,8,8,1720.81,5,5,4,14,4,Champions
16120,59,6,2967.5099999999998,3,4,5,12,4,Loyal Customers
16121,57,5,1450.04,4,4,4,12,4,Loyal Customers
16122,73,6,895.62,3,4,3,10,4,Loyal Customers
16123,51,1,307.78,4,1,2,7,2,Potential Loyalists
16124,317,4,1772.49,2,4,4,10,4,At Risk
16125,367,14,4292.35,2,5,5,12,5,Can't Lose Them
16126,29,15,14644.6,4,5,5,14,5,Loyal Customers
16127,39,2,801.3100000000001,4,2,3,9,2,Potential Loyalists
16128,17,11,3801.05,5,5,5,15,5,Champions
16129,407,3,1396.05,2,3,4,9,4,At Risk
16130,422,4,987.48,1,4,3,8,4,At Risk
16131,51,12,9957.42,4,5,5,14,5,Loyal Customers
16132,544,2,664.1999999999999,1,2,3,6,2,Hibernating
16133,3,56,22538.66,5,5,5,15,5,Champions
16134,21,5,2135.14,4,4,4,12,4,Loyal Customers
16135,262,2,819.4499999999999,2,2,3,7,2,Hibernating
16136,59,4,932.88,3,4,3,10,4,Loyal Customers
16137,680,1,422.7,1,1,2,4,2,Hibernating
16138,378,3,910.35,2,3,3,8,3,At Risk
16139,18,5,1111.15,5,4,3,12,4,Champions
16140,65,3,1416.46,3,3,4,10,4,Loyal Customers
16141,88,2,955.94,3,2,3,8,2,About to Sleep
16142,249,1,535.34,2,1,2,5,2,Hibernating
16143,3,12,4544.88,5,5,5,15,5,Champions
16144,246,1,175.2,2,1,1,4,1,Hibernating
16145,8,19,6795.49,5,5,5,15,5,Champions
16146,157,4,946.38,3,4,3,10,4,Loyal Customers
16147,133,5,2368.67,3,4,4,11,4,Loyal Customers
16148,296,2,386.62,2,2,2,6,2,Hibernating
16149,4,3,422.21999999999997,5,3,2,10,2,Potential Loyalists
16150,42,10,3962.37,4,5,5,14,5,Loyal Customers
16152,268,1,1829.04,2,1,4,7,2,Hibernating
16153,49,11,5047.09,4,5,5,14,5,Loyal Customers
16155,381,5,781.9,2,4,3,9,4,At Risk
16156,8,20,5975.18,5,5,5,15,5,Champions
16157,15,3,656.69,5,3,3,11,3,Potential Loyalists
16158,522,9,611.32,1,5,3,9,4,At Risk
16159,281,4,1232.79,2,4,4,10,4,At Risk
16160,65,2,1025.44,3,2,3,8,2,About to Sleep
16161,1,43,12362.91,5,5,5,15,5,Champions
16162,252,1,37.4,2,1,1,4,1,Hibernating
16163,365,5,1888.93,2,4,4,10,4,At Risk
16164,17,3,822.48,5,3,3,11,3,Potential Loyalists
16165,505,1,79.9,1,1,1,3,1,Hibernating
16166,428,2,408.83,1,2,2,5,2,Hibernating
16167,414,5,1332.12,1,4,4,9,4,At Risk
16168,10,66,10343.67,5,5,5,15,5,Champions
16169,8,4,1822.97,5,4,4,13,4,Champions
16170,50,20,6853.7,4,5,5,14,5,Loyal Customers
16171,59,1,73.19999999999999,3,1,1,5,1,About to Sleep
16172,95,8,1884.55,3,5,4,12,4,Loyal Customers
16173,15,6,1418.32,5,4,4,13,4,Champions
16174,126,7,2246.75,3,4,4,11,4,Loyal Customers
16175,94,7,1836.44,3,4,4,11,4,Loyal Customers
16176,421,4,2013.0900000000001,1,4,4,9,4,At Risk
16177,50,8,2195.56,4,5,4,13,4,Loyal Customers
16178,138,2,612.6,3,2,3,8,2,About to Sleep
16179,60,1,215.83,3,1,1,5,1,About to Sleep
16180,100,13,16249.87,3,5,5,13,5,Loyal Customers
16181,73,1,305.54,3,1,2,6,2,About to Sleep
16182,72,9,9971.65,3,5,5,13,5,Loyal Customers
16183,67,4,1077.81,3,4,3,10,4,Loyal Customers
16184,64,6,1158.79,3,4,3,10,4,Loyal Customers
16185,16,3,644.72,5,3,3,11,3,Potential Loyalists
16186,22,26,8703.43,4,5,5,14,5,Loyal Customers
16187,31,15,6841.24,4,5,5,14,5,Loyal Customers
16188,44,5,1077.71,4,4,3,11,4,Loyal Customers
16189,15,2,215.48,5,2,1,8,2,Potential Loyalists
16190,40,8,2723.55,4,5,4,13,4,Loyal Customers
16191,2,21,15260.52,5,5,5,15,5,Champions
16192,735,1,351.3,1,1,2,4,2,Hibernating
16193,236,2,630.43,2,2,3,7,2,Hibernating
16194,375,1,308.6,2,1,2,5,2,Hibernating
16195,723,1,323.25,1,1,2,4,2,Hibernating
16196,488,1,93.3,1,1,1,3,1,Hibernating
16197,469,9,2016.71,1,5,4,10,4,At Risk
16198,75,2,1030.04,3,2,3,8,2,About to Sleep
16199,392,7,942.75,2,4,3,9,4,At Risk
16200,4,12,5608.1,5,5,5,15,5,Champions
16201,3,5,2086.92,5,4,4,13,4,Champions
16202,360,9,2471.99,2,5,4,11,4,At Risk
16203,58,6,943.84,4,4,3,11,4,Loyal Customers
16204,23,3,913.71,4,3,3,10,3,Potential Loyalists
16205,30,7,1813.51,4,4,4,12,4,Loyal Customers
16206,54,13,2577.12,4,5,4,13,4,Loyal Customers
16207,25,1,394.38,4,1,2,7,2,Potential Loyalists
16208,44,10,3440.4500000000003,4,5,5,14,5,Loyal Customers
16209,88,9,4146.78,3,5,5,13,5,Loyal Customers
16210,1,33,33730.97,5,5,5,15,5,Champions
16211,88,3,1090.59,3,3,3,9,3,Need Attention
16212,19,4,1293.71,5,4,4,13,4,Champions
16213,78,1,159.0,3,1,1,5,1,About to Sleep
16214,170,4,2038.25,3,4,4,11,4,Loyal Customers
16215,80,1,242.35,3,1,1,5,1,About to Sleep
16216,267,1,914.9300000000001,2,1,3,6,2,Hibernating
16217,235,2,266.45000000000005,2,2,1,5,2,Hibernating
16218,29,12,3950.5099999999998,4,5,5,14,5,Loyal Customers
16219,500,1,40.8,1,1,1,3,1,Hibernating
16221,36,9,2011.97,4,5,4,13,4,Loyal Customers
16222,318,2,1272.05,2,2,4,8,3,At Risk
16223,374,2,1087.05,2,2,3,7,2,Hibernating
16224,57,5,1616.54,4,4,4,12,4,Loyal Customers
16225,44,15,2846.56,4,5,4,13,4,Loyal Customers
16226,203,5,672.17,2,4,3,9,4,At Risk
16227,225,3,982.52,2,3,3,8,3,At Risk
16228,385,3,885.71,2,3,3,8,3,At Risk
16229,87,6,2867.86,3,4,5,12,4,Loyal Customers
16230,189,2,542.03,2,2,2,6,2,Hibernating
16231,379,4,1074.47,2,4,3,9,4,At Risk
16232,43,7,2712.97,4,4,4,12,4,Loyal Customers
16233,71,9,1733.01,3,5,4,12,4,Loyal Customers
16234,476,3,312.78,1,3,2,6,2,Hibernating
16235,40,8,1989.51,4,5,4,13,4,Loyal Customers
16236,78,1,432.2,3,1,2,6,2,About to Sleep
16237,437,1,136.65,1,1,1,3,1,Hibernating
16238,422,1,63.66,1,1,1,3,1,Hibernating
16239,56,6,1452.6,4,4,4,12,4,Loyal Customers
16240,24,2,3718.8,4,2,5,11,4,Loyal Customers
16241,9,16,3989.81,5,5,5,15,5,Champions
16242,8,14,7395.4,5,5,5,15,5,Champions
16243,33,2,409.1,4,2,2,8,2,Potential Loyalists
16244,211,2,1522.75,2,2,4,8,3,At Risk
16245,23,3,1361.21,4,3,4,11,4,Loyal Customers
16246,459,2,821.35,1,2,3,6,2,Hibernating
16247,170,1,114.56,3,1,1,5,1,About to Sleep
16248,61,1,152.94,3,1,1,5,1,About to Sleep
16249,52,5,1800.07,4,4,4,12,4,Loyal Customers
16250,261,3,565.24,2,3,2,7,2,Hibernating
16251,512,1,128.31,1,1,1,3,1,Hibernating
16253,66,7,7222.2,3,4,5,12,4,Loyal Customers
16254,378,3,967.44,2,3,3,8,3,At Risk
16255,16,15,4495.2,5,5,5,15,5,Champions
16256,266,3,1579.37,2,3,4,9,4,At Risk
16257,176,1,21.95,3,1,1,5,1,About to Sleep
16258,45,15,11942.52,4,5,5,14,5,Loyal Customers
16259,410,3,340.94,1,3,2,6,2,Hibernating
16260,50,1,1035.45,4,1,3,8,2,Potential Loyalists
16261,17,6,1041.16,5,4,3,12,4,Champions
16262,378,1,735.25,2,1,3,6,2,Hibernating
16263,423,1,348.16,1,1,2,4,2,Hibernating
16264,438,2,823.53,1,2,3,6,2,Hibernating
16265,9,12,6657.27,5,5,5,15,5,Champions
16266,73,14,1757.95,3,5,4,12,4,Loyal Customers
16267,591,1,186.66,1,1,1,3,1,Hibernating
16268,71,2,617.65,3,2,3,8,2,About to Sleep
16269,437,1,717.57,1,1,3,5,2,Hibernating
16270,353,1,1141.24,2,1,3,6,2,Hibernating
16271,15,8,3367.82,5,5,5,15,5,Champions
16272,116,1,411.7,3,1,2,6,2,About to Sleep
16273,648,2,318.34000000000003,1,2,2,5,2,Hibernating
16274,373,1,331.55,2,1,2,5,2,Hibernating
16275,196,3,2151.11,2,3,4,9,4,At Risk
16276,176,3,2629.3900000000003,3,3,4,10,4,Loyal Customers
16277,733,1,188.69,1,1,1,3,1,Hibernating
16278,100,3,1066.54,3,3,3,9,3,Need Attention
16279,21,9,5698.28,4,5,5,14,5,Loyal Customers
16280,725,1,238.05,1,1,1,3,1,Hibernating
16281,72,3,3424.02,3,3,5,11,4,Loyal Customers
16282,339,3,1307.5800000000002,2,3,4,9,4,At Risk
16283,5,8,4295.97,5,5,5,15,5,Champions
16284,31,3,1018.48,4,3,3,10,3,Potential Loyalists
16285,646,1,176.9,1,1,1,3,1,Hibernating
16286,477,2,269.55,1,2,1,4,2,Hibernating
16287,169,5,1006.98,3,4,3,10,4,Loyal Customers
16288,470,1,129.85,1,1,1,3,1,Hibernating
16289,462,1,136.31,1,1,1,3,1,Hibernating
16290,464,4,1957.7,1,4,4,9,4,At Risk
16292,121,5,1221.11,3,4,4,11,4,Loyal Customers
16293,21,15,4279.2,4,5,5,14,5,Loyal Customers
16294,476,1,126.05000000000001,1,1,1,3,1,Hibernating
16295,9,4,1328.55,5,4,4,13,4,Champions
16296,626,4,1313.67,1,4,4,9,4,At Risk
16297,268,1,281.5,2,1,2,5,2,Hibernating
16298,22,7,1085.7,4,4,3,11,4,Loyal Customers
16299,477,1,178.65,1,1,1,3,1,Hibernating
16300,430,3,1367.32,1,3,4,8,4,At Risk
16301,736,1,107.33,1,1,1,3,1,Hibernating
16302,126,1,212.82,3,1,1,5,1,About to Sleep
16303,25,7,7888.27,4,4,5,13,4,Loyal Customers
16304,694,1,381.66,1,1,2,4,2,Hibernating
16305,138,1,361.21999999999997,3,1,2,6,2,About to Sleep
16306,213,6,1099.82,2,4,3,9,4,At Risk
16307,429,3,1194.92,1,3,4,8,4,At Risk
16308,37,7,5120.0,4,4,5,13,4,Loyal Customers
16309,106,2,706.57,3,2,3,8,2,About to Sleep
16310,414,2,460.08,1,2,2,5,2,Hibernating
16311,17,2,616.26,5,2,3,10,2,Potential Loyalists
16312,432,1,171.15,1,1,1,3,1,Hibernating
16313,3,2,274.15,5,2,1,8,2,Potential Loyalists
16314,389,3,1491.4,2,3,4,9,4,At Risk
16315,330,2,402.71,2,2,2,6,2,Hibernating
16316,64,13,5668.36,3,5,5,13,5,Loyal Customers
16317,119,5,2192.51,3,4,4,11,4,Loyal Customers
16318,35,1,328.15,4,1,2,7,2,Potential Loyalists
16319,217,1,404.40000000000003,2,1,2,5,2,Hibernating
16320,172,6,5628.99,3,4,5,12,4,Loyal Customers
16321,72,5,265.5,3,4,1,8,2,About to Sleep
16322,1,2,326.75,5,2,2,9,2,Potential Loyalists
16323,196,2,353.66,2,2,2,6,2,Hibernating
16324,128,3,408.59000000000003,3,3,2,8,2,About to Sleep
16325,46,12,3531.8,4,5,5,14,5,Loyal Customers
16326,5,24,4601.25,5,5,5,15,5,Champions
16327,14,15,10112.49,5,5,5,15,5,Champions
16328,563,1,310.83,1,1,2,4,2,Hibernating
16329,427,4,1664.92,1,4,4,9,4,At Risk
16330,17,7,621.63,5,4,3,12,4,Champions
16331,432,6,2037.7,1,4,4,9,4,At Risk
16332,28,11,1987.05,4,5,4,13,4,Loyal Customers
16333,7,22,26626.8,5,5,5,15,5,Champions
16334,492,1,263.73,1,1,1,3,1,Hibernating
16335,551,7,2726.52,1,4,4,9,4,At Risk
16336,420,4,3517.69,1,4,5,10,4,At Risk
16337,36,1,151.05,4,1,1,6,1,Promising
16338,157,1,214.8,3,1,1,5,1,About to Sleep
16339,284,1,94.05,2,1,1,4,1,Hibernating
16340,107,3,1496.24,3,3,4,10,4,Loyal Customers
16341,24,7,3850.79,4,4,5,13,4,Loyal Customers
16342,75,4,322.41,3,4,2,9,3,Need Attention
16343,16,3,614.12,5,3,3,11,3,Potential Loyalists
16344,158,4,842.42,3,4,3,10,4,Loyal Customers
16345,44,2,1178.79,4,2,3,9,2,Potential Loyalists
16346,385,1,224.51,2,1,1,4,1,Hibernating
16347,11,11,3442.96,5,5,5,15,5,Champions
16348,32,8,1742.08,4,5,4,13,4,Loyal Customers
16349,290,1,53.5,2,1,1,4,1,Hibernating
16350,21,9,2253.89,4,5,4,13,4,Loyal Customers
16351,332,13,3309.63,2,5,5,12,5,Can't Lose Them
16352,17,2,494.44,5,2,2,9,2,Potential Loyalists
16353,3,38,9795.460000000001,5,5,5,15,5,Champions
16354,63,5,1119.46,3,4,3,10,4,Loyal Customers
16355,375,1,416.35,2,1,2,5,2,Hibernating
16356,197,6,415.87,2,4,2,8,3,At Risk
16357,33,4,868.37,4,4,3,11,4,Loyal Customers
16358,1,5,2919.65,5,4,5,14,4,Champions
16359,7,16,2447.75,5,5,4,14,4,Champions
16360,4,6,3382.61,5,4,5,14,4,Champions
16361,9,4,891.21,5,4,3,12,4,Champions
16362,32,5,877.16,4,4,3,11,4,Loyal Customers
16363,53,1,109.36000000000001,4,1,1,6,1,Promising
16364,11,2,705.79,5,2,3,10,2,Potential Loyalists
16365,17,15,3167.34,5,5,5,15,5,Champions
16366,18,4,1548.1299999999999,5,4,4,13,4,Champions
16367,37,3,1350.48,4,3,4,11,4,Loyal Customers
16368,2,3,621.44,5,3,3,11,3,Potential Loyalists
16369,18,7,2654.48,5,4,4,13,4,Champions
16370,82,4,1301.91,3,4,4,11,4,Loyal Customers
16371,448,1,157.2,1,1,1,3,1,Hibernating
16372,33,5,1260.31,4,4,4,12,4,Loyal Customers
16373,382,2,309.49,2,2,2,6,2,Hibernating
16374,66,5,1709.55,3,4,4,11,4,Loyal Customers
16375,470,2,104.0,1,2,1,4,2,Hibernating
16376,8,2,970.01,5,2,3,10,2,Potential Loyalists
16377,267,2,1308.48,2,2,4,8,3,At Risk
16378,247,3,362.95,2,3,2,7,2,Hibernating
16379,4,4,2131.9,5,4,4,13,4,Champions
16380,61,1,1743.1499999999999,3,1,4,8,2,About to Sleep
16381,395,2,247.85,2,2,1,5,2,Hibernating
16382,408,2,353.1,2,2,2,6,2,Hibernating
16383,74,7,2828.94,3,4,4,11,4,Loyal Customers
16384,89,4,1358.95,3,4,4,11,4,Loyal Customers
16385,60,5,881.35,3,4,3,10,4,Loyal Customers
16386,28,3,1068.16,4,3,3,10,3,Potential Loyalists
16387,322,5,882.46,2,4,3,9,4,At Risk
16388,653,1,186.05,1,1,1,3,1,Hibernating
16389,53,4,1382.07,4,4,4,12,4,Loyal Customers
16390,536,3,467.5,1,3,2,6,2,Hibernating
16391,400,4,1048.86,2,4,3,9,4,At Risk
16392,269,3,755.45,2,3,3,8,3,At Risk
16393,2,23,5242.9,5,5,5,15,5,Champions
16394,56,5,1530.1399999999999,4,4,4,12,4,Loyal Customers
16395,60,14,3473.71,3,5,5,13,5,Loyal Customers
16396,476,1,130.0,1,1,1,3,1,Hibernating
16397,628,1,123.13,1,1,1,3,1,Hibernating
16398,154,2,1645.95,3,2,4,9,3,Need Attention
16399,19,3,628.42,5,3,3,11,3,Potential Loyalists
16400,94,9,3059.85,3,5,5,13,5,Loyal Customers
16401,1,22,6673.22,5,5,5,15,5,Champions
16402,264,2,293.45,2,2,2,6,2,Hibernating
16403,312,1,177.5,2,1,1,4,1,Hibernating
16404,70,1,443.05,3,1,2,6,2,About to Sleep
16405,302,2,167.25,2,2,1,5,2,Hibernating
16406,18,3,528.36,5,3,2,10,2,Potential Loyalists
16407,12,14,2761.65,5,5,4,14,4,Champions
16408,591,1,231.93,1,1,1,3,1,Hibernating
16409,36,12,5652.74,4,5,5,14,5,Loyal Customers
16410,734,1,130.32,1,1,1,3,1,Hibernating
16411,19,4,756.39,5,4,3,12,4,Champions
16412,53,5,593.19,4,4,2,10,3,Potential Loyalists
16413,56,2,522.03,4,2,2,8,2,Potential Loyalists
16414,21,5,551.21,4,4,2,10,3,Potential Loyalists
16415,44,3,696.76,4,3,3,10,3,Potential Loyalists
16416,26,9,2937.88,4,5,5,14,5,Loyal Customers
16417,492,1,35.7,1,1,1,3,1,Hibernating
16418,44,5,1028.74,4,4,3,11,4,Loyal Customers
16419,112,8,1463.7,3,5,4,12,4,Loyal Customers
16420,396,1,75.0,2,1,1,4,1,Hibernating
16421,376,3,526.27,2,3,2,7,2,Hibernating
16422,17,105,60778.62,5,5,5,15,5,Champions
16423,24,1,346.12,4,1,2,7,2,Potential Loyalists
16424,191,2,392.06,2,2,2,6,2,Hibernating
16425,302,1,302.7,2,1,2,5,2,Hibernating
16426,2,10,1863.76,5,5,4,14,4,Champions
16427,263,2,241.06,2,2,1,5,2,Hibernating
16428,413,3,638.49,1,3,3,7,3,At Risk
16429,106,1,284.55,3,1,2,6,2,About to Sleep
16430,57,6,1102.94,4,4,3,11,4,Loyal Customers
16431,213,3,623.28,2,3,3,8,3,At Risk
16432,64,1,287.40000000000003,3,1,2,6,2,About to Sleep
16433,28,2,384.52,4,2,2,8,2,Potential Loyalists
16434,29,12,2673.69,4,5,4,13,4,Loyal Customers
16435,512,3,1003.0699999999999,1,3,3,7,3,At Risk
16436,668,3,319.14,1,3,2,6,2,Hibernating
16437,381,2,301.25,2,2,2,6,2,Hibernating
16438,5,5,798.35,5,4,3,12,4,Champions
16439,722,1,310.70000000000005,1,1,2,4,2,Hibernating
16440,7,6,3856.9700000000003,5,4,5,14,4,Champions
16441,67,5,1013.1800000000001,3,4,3,10,4,Loyal Customers
16442,1,5,891.98,5,4,3,12,4,Champions
16443,520,1,162.24,1,1,1,3,1,Hibernating
16444,46,17,3567.58,4,5,5,14,5,Loyal Customers
16445,33,4,583.16,4,4,2,10,3,Potential Loyalists
16446,205,1,2.9,2,1,1,4,1,Hibernating
16447,135,3,727.1,3,3,3,9,3,Need Attention
16448,198,2,361.12,2,2,2,6,2,Hibernating
16449,197,2,687.79,2,2,3,7,2,Hibernating
16450,149,3,1505.73,3,3,4,10,4,Loyal Customers
16451,87,3,1013.15,3,3,3,9,3,Need Attention
16452,630,2,332.17,1,2,2,5,2,Hibernating
16453,530,2,251.71,1,2,1,4,2,Hibernating
16454,64,2,7.45,3,2,1,6,2,About to Sleep
16455,63,11,3932.87,3,5,5,13,5,Loyal Customers
16456,99,13,6000.94,3,5,5,13,5,Loyal Customers
16457,218,1,208.36,2,1,1,4,1,Hibernating
16458,2,30,5690.89,5,5,5,15,5,Champions
16459,729,1,71.78999999999999,1,1,1,3,1,Hibernating
16460,28,3,811.23,4,3,3,10,3,Potential Loyalists
16461,177,3,1539.83,3,3,4,10,4,Loyal Customers
16462,73,2,102.0,3,2,1,6,2,About to Sleep
16463,21,4,1402.4,4,4,4,12,4,Loyal Customers
16464,19,3,1298.66,5,3,4,12,4,Champions
16465,420,2,746.24,1,2,3,6,2,Hibernating
16466,33,15,3642.09,4,5,5,14,5,Loyal Customers
16467,508,7,2869.16,1,4,5,10,4,At Risk
16468,74,3,787.52,3,3,3,9,3,Need Attention
16469,23,5,803.9,4,4,3,11,4,Loyal Customers
16470,51,11,2416.85,4,5,4,13,4,Loyal Customers
16471,274,4,1189.98,2,4,3,9,4,At Risk
16472,434,2,789.6,1,2,3,6,2,Hibernating
16473,164,4,470.83,3,4,2,9,3,Need Attention
16474,7,7,1800.94,5,4,4,13,4,Champions
16475,88,4,544.3,3,4,2,9,3,Need Attention
16476,431,1,350.35,1,1,2,4,2,Hibernating
16477,63,11,4094.37,3,5,5,13,5,Loyal Customers
16478,25,3,331.0,4,3,2,9,2,Potential Loyalists
16479,10,2,300.83,5,2,2,9,2,Potential Loyalists
16480,75,1,769.29,3,1,3,7,2,About to Sleep
16481,682,1,440.88,1,1,2,4,2,Hibernating
16482,15,1,220.62,5,1,1,7,1,New Customers
16483,192,1,139.35,2,1,1,4,1,Hibernating
16484,173,2,379.4,3,2,2,7,2,About to Sleep
16485,77,5,2253.44,3,4,4,11,4,Loyal Customers
16486,537,1,134.36,1,1,1,3,1,Hibernating
16487,577,2,209.4,1,2,1,4,2,Hibernating
16488,33,3,498.8,4,3,2,9,2,Potential Loyalists
16489,380,2,303.7,2,2,2,6,2,Hibernating
16490,436,1,190.41000000000003,1,1,1,3,1,Hibernating
16491,46,2,1533.16,4,2,4,10,3,Potential Loyalists
16492,540,1,385.56,1,1,2,4,2,Hibernating
16493,79,7,2132.09,3,4,4,11,4,Loyal Customers
